# === Skript's variable storage ===
# Please do not modify this file manually!
#
# version: 2.15.4

"jobs.placed::x: 10.5, y: 72.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 11.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 11.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 11.5, y: 72.5, z: 547.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 11.5, y: 72.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 12.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 12.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 12.5, y: 72.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 13.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 13.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 13.5, y: 72.5, z: 547.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 13.5, y: 72.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 14.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 14.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 14.5, y: 72.5, z: 547.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 14.5, y: 72.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 69.5, z: 547.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 69.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 70.5, z: 547.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 70.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 71.5, z: 547.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 71.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 547.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 548.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 549.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 550.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 551.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 552.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 553.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 15.5, y: 72.5, z: 554.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 16.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 16.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 17.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 17.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 18.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 18.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 69.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 69.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 70.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 70.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 71.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 71.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 72.5, z: 503.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 72.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 72.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 72.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 72.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 72.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 72.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 19.5, y: 72.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 69.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 69.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 69.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 69.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 69.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 69.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 70.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 71.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 72.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 20.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 69.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 70.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 70.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 70.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 70.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 71.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 71.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 71.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 71.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 72.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 72.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 72.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 72.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 21.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 22.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 69.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 70.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 71.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 72.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 74.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 74.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 74.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 75.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 75.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 23.5, y: 75.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 24.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 68.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 25.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 68.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 512.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 525.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 526.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 26.5, y: 73.5, z: 535.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 505.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 506.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 507.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 508.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 509.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 510.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 511.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 527.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 528.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 529.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 530.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 531.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 532.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 533.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 68.5, z: 534.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
"jobs.placed::x: 27.5, y: 73.5, z: 504.5, yaw: 0, pitch: 0 in 'world'", boolean, 01
